order_id,customer_id,restaurant_id,order_time,delivery_time,status,delivery_duration,payment_method,total_amount
ORD000246,CUST03813,REST0048,2025-05-26 13:00:00,2025-05-26 12:13:00,Delivered,47,UPI,498
ORD000247,CUST09083,REST0072,2024-10-18 14:33:00,2024-10-18 13:43:00,Delivered,50,Wallet,244
ORD000248,CUST01995,REST0031,2025-02-11 20:42:00,2025-02-11 19:53:00,Delivered,49,UPI,82
ORD000249,CUST00621,REST0163,2024-01-13 13:00:00,2024-01-13 12:08:00,Delivered,52,UPI,66
ORD000250,CUST03684,REST0103,2024-02-25 14:16:00,2024-02-25 13:16:00,Delivered,60,Debit Card,97
ORD000251,CUST07670,REST0185,2025-01-16 21:39:00,2025-01-16 20:45:00,Preparing,54,UPI,216
ORD000252,CUST02268,REST0191,2025-01-27 20:25:00,2025-01-27 20:05:00,Delivered,20,Wallet,164
ORD000253,CUST01925,REST0088,2025-06-11 21:35:00,2025-06-11 20:46:00,Delivered,49,UPI,465
ORD000254,CUST01458,REST0152,2025-04-16 15:39:00,2025-04-16 14:56:00,Delivered,43,UPI,432
ORD000255,CUST07293,REST0102,2024-07-02 14:14:00,2024-07-02 13:26:00,Delivered,48,Credit Card,536
ORD000256,CUST05556,REST0153,2024-02-07 19:56:00,2024-02-07 19:25:00,Delivered,31,UPI,91
ORD000257,CUST07383,REST0184,2025-05-20 19:06:00,2025-05-20 18:17:00,Delivered,49,UPI,622
ORD000258,CUST03163,REST0125,2025-04-14 11:42:00,2025-04-14 11:20:00,Delivered,22,Wallet,244
ORD000259,CUST00220,REST0170,2025-06-08 23:05:00,2025-06-08 22:05:00,Delivered,60,UPI,590
ORD000260,CUST05453,REST0151,2024-09-20 21:12:00,2024-09-20 20:47:00,Delivered,25,UPI,474
ORD000261,CUST00883,REST0093,2024-11-06 20:09:00,2024-11-06 19:34:00,Delivered,35,UPI,158
ORD000262,CUST09496,REST0091,2025-03-23 14:15:00,2025-03-23 13:44:00,Delivered,31,Credit Card,189
ORD000263,CUST08387,REST0096,2025-11-25 13:33:00,2025-11-25 13:00:00,Delivered,33,UPI,642
ORD000264,CUST00488,REST0071,2025-04-18 20:06:00,2025-04-18 19:40:00,Delivered,26,UPI,555
ORD000265,CUST05195,REST0020,2025-09-18 14:34:00,2025-09-18 13:45:00,Delivered,49,Credit Card,318
ORD000266,CUST04639,REST0161,2025-05-02 21:41:00,2025-05-02 21:00:00,Delivered,41,Cash,531
ORD000267,CUST01997,REST0190,2024-08-03 19:54:00,2024-08-03 19:10:00,Delivered,44,UPI,573
ORD000268,CUST07135,REST0022,2025-10-08 18:55:00,2025-10-08 18:22:00,Delivered,33,UPI,174
ORD000269,CUST01856,REST0160,2024-11-18 18:58:00,2024-11-18 18:29:00,Delivered,29,UPI,148
ORD000270,CUST01177,REST0161,2025-03-01 22:39:00,2025-03-01 22:01:00,Delivered,38,UPI,98
ORD000271,CUST01482,REST0039,2025-01-22 20:20:00,2025-01-22 19:54:00,Delivered,26,UPI,328
ORD000272,CUST04889,REST0113,2024-07-01 21:34:00,2024-07-01 20:49:00,Delivered,45,UPI,512
ORD000273,CUST03236,REST0189,2025-09-05 14:49:00,2025-09-05 13:49:00,Delivered,60,Cash,732
ORD000274,CUST09430,REST0197,2025-07-02 19:59:00,2025-07-02 19:14:00,Delivered,45,UPI,456
ORD000275,CUST06231,REST0034,2024-06-30 14:41:00,2024-06-30 14:00:00,Delivered,41,Credit Card,546
ORD000276,CUST02190,REST0135,2025-08-17 19:58:00,2025-08-17 19:26:00,Delivered,32,Credit Card,576
ORD000277,CUST04605,REST0176,2025-05-30 23:24:00,2025-05-30 22:38:00,Cancelled,46,UPI,783
ORD000278,CUST00478,REST0148,2025-10-02 18:26:00,2025-10-02 18:05:00,Delivered,21,Cash,265
ORD000279,CUST00282,REST0185,2024-07-16 20:53:00,2024-07-16 20:10:00,Delivered,43,UPI,216
ORD000280,CUST00852,REST0153,2024-05-15 14:30:00,2024-05-15 13:57:00,Delivered,33,UPI,239
ORD000281,CUST08820,REST0157,2024-09-04 20:56:00,2024-09-04 20:29:00,Delivered,27,Cash,480
ORD000282,CUST01164,REST0105,2025-04-18 20:26:00,2025-04-18 20:04:00,Delivered,22,UPI,162
ORD000283,CUST05801,REST0187,2025-01-29 12:20:00,2025-01-29 11:26:00,Delivered,54,Debit Card,75
ORD000284,CUST05536,REST0009,2025-03-25 19:24:00,2025-03-25 18:46:00,Delivered,38,Cash,348
ORD000285,CUST07074,REST0158,2025-02-13 21:20:00,2025-02-13 20:32:00,Delivered,48,UPI,348
ORD000286,CUST02179,REST0194,2024-04-24 21:04:00,2024-04-24 20:23:00,Delivered,41,UPI,396
ORD000287,CUST04839,REST0093,2024-04-09 14:33:00,2024-04-09 13:44:00,Delivered,49,UPI,256
ORD000288,CUST07412,REST0119,2024-10-29 20:09:00,2024-10-29 19:21:00,Delivered,48,Credit Card,418
ORD000289,CUST08004,REST0045,2024-05-31 18:44:00,2024-05-31 18:01:00,Delivered,43,Debit Card,205
ORD000290,CUST06306,REST0107,2025-05-01 21:12:00,2025-05-01 20:43:00,Delivered,29,Credit Card,134
ORD000291,CUST05163,REST0106,2025-01-28 13:47:00,2025-01-28 13:14:00,Delivered,33,UPI,306
ORD000292,CUST03370,REST0127,2025-06-04 21:23:00,2025-06-04 20:33:00,Delivered,50,UPI,138
ORD000293,CUST04380,REST0148,2025-05-28 14:14:00,2025-05-28 13:23:00,Delivered,51,Cash,114
ORD000294,CUST05444,REST0190,2025-01-23 10:38:00,2025-01-23 10:04:00,Delivered,34,UPI,92
ORD000295,CUST05151,REST0160,2024-05-02 20:11:00,2024-05-02 19:22:00,Delivered,49,Credit Card,348
ORD000296,CUST05045,REST0063,2024-07-26 15:02:00,2024-07-26 14:02:00,Delivered,60,UPI,272
ORD000297,CUST08032,REST0191,2025-07-01 20:59:00,2025-07-01 20:34:00,Preparing,25,UPI,171
ORD000298,CUST06191,REST0063,2024-09-07 14:22:00,2024-09-07 13:47:00,Delivered,35,Debit Card,330
ORD000299,CUST07695,REST0120,2025-07-19 14:11:00,2025-07-19 13:47:00,Cancelled,24,UPI,252
ORD000300,CUST03873,REST0073,2024-08-21 14:38:00,2024-08-21 13:48:00,Delivered,50,UPI,92
ORD000301,CUST05842,REST0124,2025-10-11 12:18:00,2025-10-11 11:30:00,Delivered,48,UPI,266
ORD000302,CUST03753,REST0066,2025-09-04 19:33:00,2025-09-04 18:36:00,Delivered,57,Cash,126
ORD000303,CUST09360,REST0199,2024-07-18 20:29:00,2024-07-18 19:40:00,Preparing,49,UPI,95
ORD000304,CUST07561,REST0121,2025-05-19 20:11:00,2025-05-19 19:21:00,Delivered,50,Wallet,88
ORD000305,CUST01770,REST0097,2024-12-15 14:14:00,2024-12-15 13:35:00,Delivered,39,UPI,142
ORD000306,CUST04142,REST0182,2024-01-07 14:23:00,2024-01-07 13:32:00,Delivered,51,UPI,229
ORD000307,CUST07937,REST0025,2025-03-29 14:14:00,2025-03-29 13:43:00,Delivered,31,UPI,352
ORD000308,CUST05923,REST0115,2025-05-28 14:39:00,2025-05-28 13:49:00,Delivered,50,UPI,295
ORD000309,CUST09658,REST0040,2024-11-27 13:19:00,2024-11-27 12:49:00,Delivered,30,Credit Card,522
ORD000310,CUST03175,REST0181,2025-10-31 20:03:00,2025-10-31 19:26:00,Delivered,37,UPI,118
ORD000311,CUST08866,REST0127,2024-05-28 14:26:00,2024-05-28 13:46:00,Delivered,40,UPI,502
ORD000312,CUST02392,REST0006,2025-02-17 11:54:00,2025-02-17 11:26:00,Preparing,28,Debit Card,370
ORD000313,CUST03069,REST0066,2025-11-08 21:01:00,2025-11-08 20:18:00,Delivered,43,UPI,211
ORD000314,CUST05390,REST0047,2024-08-08 20:05:00,2024-08-08 19:28:00,Delivered,37,UPI,101
ORD000315,CUST07638,REST0194,2025-04-26 21:46:00,2025-04-26 21:02:00,Delivered,44,Cash,132
ORD000316,CUST00537,REST0098,2025-09-13 19:26:00,2025-09-13 19:03:00,Delivered,23,UPI,133
ORD000317,CUST06988,REST0056,2024-04-23 19:20:00,2024-04-23 18:56:00,Delivered,24,Debit Card,462
ORD000318,CUST08845,REST0040,2025-08-26 13:37:00,2025-08-26 13:12:00,Delivered,25,UPI,140
ORD000319,CUST02344,REST0106,2025-12-07 12:13:00,2025-12-07 11:49:00,Delivered,24,Credit Card,226
ORD000320,CUST08940,REST0187,2025-01-04 22:01:00,2025-01-04 21:28:00,Delivered,33,UPI,238
ORD000321,CUST04989,REST0153,2024-07-22 20:21:00,2024-07-22 19:45:00,Delivered,36,Wallet,618
ORD000322,CUST09452,REST0199,2025-02-24 15:14:00,2025-02-24 14:51:00,Delivered,23,UPI,840
ORD000323,CUST08519,REST0013,2025-08-02 18:42:00,2025-08-02 18:02:00,Delivered,40,UPI,248
ORD000324,CUST00127,REST0027,2024-03-18 20:02:00,2024-03-18 19:35:00,Delivered,27,Debit Card,490
ORD000325,CUST00611,REST0180,2025-09-16 19:36:00,2025-09-16 19:12:00,Delivered,24,UPI,498
ORD000326,CUST08211,REST0167,2024-06-04 20:00:00,2024-06-04 19:04:00,Delivered,56,UPI,72
ORD000327,CUST05922,REST0076,2025-02-15 19:44:00,2025-02-15 19:00:00,Delivered,44,UPI,748
ORD000328,CUST05965,REST0054,2024-08-16 20:43:00,2024-08-16 19:49:00,Delivered,54,Credit Card,408
ORD000329,CUST09041,REST0137,2025-08-13 13:22:00,2025-08-13 12:49:00,Delivered,33,UPI,233
ORD000330,CUST02732,REST0015,2024-05-10 19:44:00,2024-05-10 19:04:00,Cancelled,40,Credit Card,1413
ORD000331,CUST09247,REST0034,2025-03-10 22:47:00,2025-03-10 22:14:00,Delivered,33,UPI,266
ORD000332,CUST05186,REST0044,2025-01-19 12:28:00,2025-01-19 11:55:00,Delivered,33,UPI,374
ORD000333,CUST06471,REST0053,2025-01-24 19:38:00,2025-01-24 19:07:00,Delivered,31,Credit Card,600
ORD000334,CUST06898,REST0049,2024-08-02 13:29:00,2024-08-02 12:31:00,Delivered,58,Wallet,594
ORD000335,CUST08212,REST0105,2024-04-02 20:59:00,2024-04-02 20:23:00,Delivered,36,Wallet,723
ORD000336,CUST03955,REST0087,2025-03-06 15:36:00,2025-03-06 14:54:00,Delivered,42,UPI,536
ORD000337,CUST04530,REST0115,2024-08-22 22:49:00,2024-08-22 22:05:00,Delivered,44,UPI,304
ORD000338,CUST05489,REST0193,2025-10-24 21:37:00,2025-10-24 21:02:00,Delivered,35,UPI,174
ORD000339,CUST03406,REST0078,2025-12-12 19:00:00,2025-12-12 18:02:00,Delivered,58,Cash,126
ORD000340,CUST07817,REST0086,2025-09-24 14:41:00,2025-09-24 14:10:00,Delivered,31,UPI,164
ORD000341,CUST03023,REST0127,2024-04-22 20:34:00,2024-04-22 20:01:00,Delivered,33,Credit Card,181
ORD000342,CUST09265,REST0112,2024-01-30 21:11:00,2024-01-30 20:21:00,Delivered,50,Cash,232
ORD000343,CUST00644,REST0026,2025-07-06 15:31:00,2025-07-06 14:38:00,Delivered,53,UPI,885
ORD000344,CUST00817,REST0022,2025-03-05 22:56:00,2025-03-05 22:07:00,Preparing,49,Cash,828
ORD000345,CUST08717,REST0032,2025-09-09 20:50:00,2025-09-09 20:00:00,Delivered,50,Cash,73
ORD000346,CUST05328,REST0158,2025-09-20 19:57:00,2025-09-20 19:06:00,Delivered,51,Cash,50
ORD000347,CUST02447,REST0067,2025-06-11 12:34:00,2025-06-11 12:09:00,Delivered,25,Debit Card,915
ORD000348,CUST03587,REST0097,2024-08-19 14:25:00,2024-08-19 13:46:00,Delivered,39,Wallet,160
ORD000349,CUST07139,REST0154,2025-06-13 20:24:00,2025-06-13 19:56:00,Delivered,28,UPI,474
ORD000350,CUST02495,REST0193,2024-02-05 21:51:00,2024-02-05 20:51:00,Delivered,60,UPI,369
ORD000351,CUST04805,REST0078,2025-10-11 12:20:00,2025-10-11 11:50:00,Delivered,30,UPI,588
ORD000352,CUST05281,REST0108,2024-07-11 20:37:00,2024-07-11 19:52:00,Delivered,45,UPI,354
ORD000353,CUST07291,REST0169,2025-03-26 13:09:00,2025-03-26 12:17:00,Cancelled,52,UPI,370
ORD000354,CUST04980,REST0093,2024-12-15 21:26:00,2024-12-15 20:31:00,Delivered,55,UPI,654
ORD000355,CUST02510,REST0192,2024-09-26 11:44:00,2024-09-26 11:23:00,Preparing,21,UPI,441
ORD000356,CUST05295,REST0023,2024-05-03 20:00:00,2024-05-03 19:18:00,Delivered,42,UPI,453
ORD000357,CUST06036,REST0187,2025-05-31 13:44:00,2025-05-31 12:52:00,Delivered,52,Cash,107
ORD000358,CUST05660,REST0053,2024-12-28 19:45:00,2024-12-28 18:49:00,Delivered,56,UPI,237
ORD000359,CUST09764,REST0122,2025-07-06 14:16:00,2025-07-06 13:33:00,Delivered,43,Credit Card,271
ORD000360,CUST01127,REST0040,2025-07-07 22:11:00,2025-07-07 21:39:00,Delivered,32,Wallet,98
ORD000361,CUST01808,REST0113,2025-02-03 22:16:00,2025-02-03 21:26:00,Delivered,50,UPI,140
ORD000362,CUST09826,REST0008,2024-03-17 14:14:00,2024-03-17 13:35:00,Delivered,39,Debit Card,708
ORD000363,CUST09629,REST0017,2025-02-24 13:00:00,2025-02-24 12:30:00,Delivered,30,Debit Card,694
ORD000364,CUST03206,REST0170,2024-06-12 19:57:00,2024-06-12 19:25:00,Delivered,32,UPI,75
ORD000365,CUST00668,REST0039,2025-02-15 13:16:00,2025-02-15 12:47:00,Delivered,29,UPI,216
ORD000366,CUST06339,REST0002,2025-10-14 12:45:00,2025-10-14 12:19:00,Delivered,26,Credit Card,243
ORD000367,CUST04618,REST0074,2024-05-07 20:08:00,2024-05-07 19:39:00,Delivered,29,Wallet,398
ORD000368,CUST03293,REST0100,2024-02-11 15:24:00,2024-02-11 14:57:00,Delivered,27,UPI,165
ORD000369,CUST00250,REST0101,2024-08-18 19:03:00,2024-08-18 18:05:00,Preparing,58,Cash,483
ORD000370,CUST06388,REST0161,2025-03-07 11:43:00,2025-03-07 11:06:00,Delivered,37,Debit Card,141
ORD000371,CUST01384,REST0133,2025-06-04 14:18:00,2025-06-04 13:42:00,Preparing,36,UPI,531
ORD000372,CUST08447,REST0051,2025-08-22 19:14:00,2025-08-22 18:37:00,Delivered,37,Debit Card,372
ORD000373,CUST03871,REST0134,2025-09-13 19:43:00,2025-09-13 18:59:00,Delivered,44,UPI,336
ORD000374,CUST03862,REST0194,2024-04-07 13:31:00,2024-04-07 12:48:00,Delivered,43,Debit Card,444
ORD000375,CUST06404,REST0126,2024-02-10 14:39:00,2024-02-10 13:50:00,Delivered,49,UPI,450
ORD000376,CUST06950,REST0166,2025-11-16 21:44:00,2025-11-16 21:13:00,Delivered,31,Wallet,294
ORD000377,CUST07374,REST0089,2024-01-30 21:30:00,2024-01-30 20:54:00,Delivered,36,Credit Card,110
ORD000378,CUST02466,REST0071,2025-04-01 21:20:00,2025-04-01 20:20:00,Delivered,60,Debit Card,292
ORD000379,CUST01604,REST0109,2025-02-14 21:20:00,2025-02-14 20:49:00,Delivered,31,Cash,91
ORD000380,CUST03965,REST0080,2024-11-20 20:31:00,2024-11-20 20:06:00,Delivered,25,UPI,90
ORD000381,CUST09867,REST0134,2024-07-26 14:27:00,2024-07-26 13:45:00,Delivered,42,UPI,243
ORD000382,CUST03761,REST0049,2024-11-26 10:51:00,2024-11-26 10:12:00,Cancelled,39,Debit Card,230
ORD000383,CUST05073,REST0198,2025-07-27 19:49:00,2025-07-27 19:25:00,Delivered,24,UPI,696
ORD000384,CUST08621,REST0108,2024-05-29 21:19:00,2024-05-29 20:34:00,Delivered,45,UPI,390
ORD000385,CUST02063,REST0027,2024-11-27 22:50:00,2024-11-27 22:28:00,Delivered,22,UPI,140
ORD000386,CUST05877,REST0183,2024-08-17 20:48:00,2024-08-17 20:14:00,Delivered,34,Debit Card,261
ORD000387,CUST05714,REST0120,2024-09-06 22:44:00,2024-09-06 21:54:00,Delivered,50,UPI,130
ORD000388,CUST05590,REST0053,2025-02-26 13:18:00,2025-02-26 12:33:00,Delivered,45,Cash,303
ORD000389,CUST00534,REST0175,2025-01-07 20:59:00,2025-01-07 20:16:00,Delivered,43,Wallet,132
ORD000390,CUST03703,REST0118,2024-12-31 12:24:00,2024-12-31 11:44:00,Delivered,40,Wallet,117
ORD000391,CUST05169,REST0125,2024-05-11 13:50:00,2024-05-11 12:58:00,Delivered,52,UPI,86
ORD000392,CUST03453,REST0063,2024-12-22 21:15:00,2024-12-22 20:41:00,Delivered,34,Credit Card,219
ORD000393,CUST08932,REST0130,2025-03-24 18:57:00,2025-03-24 18:27:00,Delivered,30,UPI,366
ORD000394,CUST09412,REST0127,2025-05-03 20:51:00,2025-05-03 20:09:00,Delivered,42,Debit Card,147
ORD000395,CUST04616,REST0189,2024-01-29 20:59:00,2024-01-29 20:31:00,Preparing,28,UPI,354
ORD000396,CUST06400,REST0101,2024-12-04 14:43:00,2024-12-04 13:51:00,Cancelled,52,UPI,756
ORD000397,CUST04883,REST0112,2024-01-07 22:45:00,2024-01-07 22:03:00,Delivered,42,Debit Card,352
ORD000398,CUST06147,REST0143,2025-02-27 21:21:00,2025-02-27 20:46:00,Preparing,35,Debit Card,178
ORD000399,CUST08689,REST0012,2025-10-26 22:27:00,2025-10-26 21:46:00,Delivered,41,Wallet,471
ORD000400,CUST08704,REST0177,2025-02-21 15:11:00,2025-02-21 14:30:00,Delivered,41,UPI,231
ORD000401,CUST05218,REST0121,2025-05-26 12:48:00,2025-05-26 12:16:00,Delivered,32,Wallet,116
ORD000402,CUST06821,REST0057,2025-04-07 20:54:00,2025-04-07 20:33:00,Delivered,21,UPI,462
ORD000403,CUST03105,REST0136,2025-01-17 12:20:00,2025-01-17 12:00:00,Delivered,20,UPI,207
ORD000404,CUST05590,REST0194,2025-01-18 21:11:00,2025-01-18 20:11:00,Delivered,60,UPI,132
ORD000405,CUST02868,REST0023,2025-11-30 22:34:00,2025-11-30 21:38:00,Delivered,56,UPI,321
ORD000406,CUST01582,REST0185,2024-06-01 21:27:00,2024-06-01 20:28:00,Delivered,59,UPI,204
ORD000407,CUST02864,REST0056,2024-10-25 13:40:00,2024-10-25 12:43:00,Delivered,57,Cash,85
ORD000408,CUST07201,REST0072,2025-09-19 22:24:00,2025-09-19 21:29:00,Delivered,55,Debit Card,279
ORD000409,CUST00657,REST0136,2025-07-21 11:44:00,2025-07-21 11:15:00,Delivered,29,Debit Card,390
ORD000410,CUST02488,REST0003,2025-01-01 12:55:00,2025-01-01 11:58:00,Delivered,57,UPI,134
ORD000411,CUST03475,REST0197,2025-07-30 20:19:00,2025-07-30 19:34:00,Delivered,45,Credit Card,528
ORD000412,CUST08308,REST0068,2025-04-03 21:05:00,2025-04-03 20:18:00,Delivered,47,UPI,360
ORD000413,CUST06503,REST0140,2024-04-16 14:14:00,2024-04-16 13:30:00,Delivered,44,Wallet,568
ORD000414,CUST06249,REST0178,2025-12-16 12:25:00,2025-12-16 11:53:00,Cancelled,32,UPI,458
ORD000415,CUST02841,REST0077,2025-10-18 13:24:00,2025-10-18 13:03:00,Delivered,21,UPI,276
ORD000416,CUST03965,REST0017,2025-12-01 21:40:00,2025-12-01 20:47:00,Delivered,53,UPI,672
ORD000417,CUST04158,REST0088,2024-04-11 18:45:00,2024-04-11 18:11:00,Delivered,34,UPI,462
ORD000418,CUST04705,REST0091,2025-08-07 19:44:00,2025-08-07 19:00:00,Delivered,44,Credit Card,544
ORD000419,CUST02803,REST0041,2024-09-03 20:39:00,2024-09-03 19:58:00,Preparing,41,Wallet,154
ORD000420,CUST02825,REST0132,2025-02-15 11:44:00,2025-02-15 11:09:00,Delivered,35,UPI,228
ORD000421,CUST03802,REST0120,2024-07-28 22:18:00,2024-07-28 21:41:00,Delivered,37,UPI,368
ORD000422,CUST08586,REST0082,2024-10-11 21:03:00,2024-10-11 20:12:00,Delivered,51,UPI,1128
ORD000423,CUST01046,REST0007,2025-12-13 20:42:00,2025-12-13 20:08:00,Delivered,34,UPI,228
ORD000424,CUST00060,REST0058,2024-07-06 19:46:00,2024-07-06 19:10:00,Preparing,36,Debit Card,843
ORD000425,CUST00750,REST0114,2025-07-03 14:30:00,2025-07-03 13:54:00,Delivered,36,UPI,552
ORD000426,CUST06391,REST0024,2025-07-22 21:05:00,2025-07-22 20:12:00,Preparing,53,UPI,250
ORD000427,CUST06940,REST0067,2024-02-08 20:35:00,2024-02-08 20:11:00,Delivered,24,Credit Card,146
ORD000428,CUST04748,REST0167,2025-09-03 21:34:00,2025-09-03 20:42:00,Delivered,52,UPI,135
ORD000429,CUST05750,REST0007,2025-08-05 10:45:00,2025-08-05 10:09:00,Cancelled,36,UPI,270
ORD000430,CUST00232,REST0082,2025-01-24 12:42:00,2025-01-24 12:18:00,Delivered,24,Credit Card,726
ORD000431,CUST07261,REST0012,2025-03-27 12:08:00,2025-03-27 11:15:00,Delivered,53,UPI,542
ORD000432,CUST06977,REST0021,2024-04-24 20:20:00,2024-04-24 19:26:00,Delivered,54,Debit Card,1020
ORD000433,CUST07922,REST0153,2024-02-09 12:40:00,2024-02-09 12:06:00,Delivered,34,UPI,122
ORD000434,CUST07255,REST0064,2024-08-17 20:56:00,2024-08-17 20:02:00,Delivered,54,Credit Card,244
ORD000435,CUST06226,REST0194,2025-10-22 15:27:00,2025-10-22 14:43:00,Delivered,44,Debit Card,891
ORD000436,CUST08676,REST0099,2024-12-19 23:30:00,2024-12-19 22:40:00,Cancelled,50,UPI,412
ORD000437,CUST03050,REST0067,2024-05-27 14:30:00,2024-05-27 13:46:00,Preparing,44,Cash,261
ORD000438,CUST04961,REST0089,2024-11-03 13:23:00,2024-11-03 12:29:00,Delivered,54,Wallet,699
ORD000439,CUST06079,REST0035,2025-02-19 15:14:00,2025-02-19 14:26:00,Delivered,48,UPI,102
ORD000440,CUST04664,REST0112,2025-11-12 15:19:00,2025-11-12 14:46:00,Delivered,33,Debit Card,315
ORD000441,CUST05977,REST0158,2025-04-19 20:34:00,2025-04-19 19:48:00,Delivered,46,UPI,390
ORD000442,CUST04431,REST0152,2024-04-21 20:27:00,2024-04-21 19:28:00,Delivered,59,UPI,468
ORD000443,CUST00738,REST0085,2025-11-06 15:04:00,2025-11-06 14:33:00,Cancelled,31,UPI,174
ORD000444,CUST09938,REST0194,2025-11-14 13:43:00,2025-11-14 12:47:00,Delivered,56,Credit Card,130
ORD000445,CUST03964,REST0032,2025-02-25 13:43:00,2025-02-25 13:15:00,Delivered,28,UPI,192
ORD000446,CUST08097,REST0016,2025-11-23 12:25:00,2025-11-23 12:04:00,Delivered,21,Cash,531
ORD000447,CUST03145,REST0187,2024-04-02 14:29:00,2024-04-02 13:57:00,Delivered,32,Wallet,147
ORD000448,CUST03807,REST0132,2025-09-30 22:25:00,2025-09-30 21:37:00,Delivered,48,Debit Card,120
ORD000449,CUST07438,REST0038,2025-07-29 13:26:00,2025-07-29 12:56:00,Delivered,30,UPI,100
ORD000450,CUST06086,REST0075,2025-07-29 20:07:00,2025-07-29 19:30:00,Delivered,37,Cash,304
ORD000451,CUST01397,REST0072,2025-03-31 12:46:00,2025-03-31 12:02:00,Delivered,44,UPI,357
ORD000452,CUST08990,REST0148,2025-12-05 23:11:00,2025-12-05 22:23:00,Delivered,48,UPI,642
ORD000453,CUST00712,REST0140,2025-11-18 20:21:00,2025-11-18 19:56:00,Delivered,25,UPI,106
ORD000454,CUST07147,REST0178,2025-02-07 21:39:00,2025-02-07 21:07:00,Preparing,32,UPI,66
ORD000455,CUST02836,REST0095,2025-09-09 23:30:00,2025-09-09 22:31:00,Delivered,59,UPI,334
ORD000456,CUST09489,REST0093,2024-07-15 18:54:00,2024-07-15 18:33:00,Delivered,21,Cash,519
ORD000457,CUST08606,REST0107,2024-09-26 18:49:00,2024-09-26 18:27:00,Delivered,22,Wallet,215
ORD000458,CUST04124,REST0005,2024-12-06 20:07:00,2024-12-06 19:08:00,Delivered,59,Credit Card,258
ORD000459,CUST07673,REST0047,2025-04-26 14:39:00,2025-04-26 14:02:00,Delivered,37,UPI,516
ORD000460,CUST00512,REST0147,2025-02-20 19:44:00,2025-02-20 19:08:00,Delivered,36,UPI,1020
ORD000461,CUST01895,REST0116,2025-11-18 13:22:00,2025-11-18 12:42:00,Delivered,40,Cash,271
ORD000462,CUST00747,REST0062,2024-09-05 11:52:00,2024-09-05 11:23:00,Delivered,29,UPI,204
ORD000463,CUST00416,REST0002,2024-01-14 21:20:00,2024-01-14 20:21:00,Delivered,59,Credit Card,387
ORD000464,CUST04838,REST0119,2025-11-11 12:35:00,2025-11-11 12:07:00,Delivered,28,Debit Card,77
ORD000465,CUST05621,REST0024,2024-04-03 11:24:00,2024-04-03 10:50:00,Delivered,34,Debit Card,198
ORD000466,CUST04116,REST0084,2025-05-02 21:43:00,2025-05-02 20:45:00,Delivered,58,UPI,124
ORD000467,CUST09402,REST0187,2024-03-03 18:57:00,2024-03-03 18:32:00,Delivered,25,UPI,271
ORD000468,CUST02295,REST0061,2025-12-17 13:20:00,2025-12-17 12:48:00,Delivered,32,UPI,79
ORD000469,CUST07965,REST0082,2025-10-12 21:04:00,2025-10-12 20:18:00,Delivered,46,UPI,140
ORD000470,CUST08755,REST0122,2024-09-03 20:17:00,2024-09-03 19:41:00,Delivered,36,UPI,150
ORD000471,CUST00192,REST0183,2024-12-18 21:50:00,2024-12-18 21:03:00,Delivered,47,Debit Card,432
ORD000472,CUST09450,REST0012,2025-11-21 13:20:00,2025-11-21 12:37:00,Delivered,43,Credit Card,268
ORD000473,CUST03168,REST0093,2024-11-22 19:37:00,2024-11-22 18:47:00,Delivered,50,UPI,424
ORD000474,CUST04819,REST0047,2024-08-21 19:44:00,2024-08-21 19:02:00,Delivered,42,Cash,420
ORD000475,CUST05653,REST0104,2025-04-20 18:53:00,2025-04-20 18:09:00,Delivered,44,UPI,786
ORD000476,CUST03171,REST0135,2025-10-09 13:10:00,2025-10-09 12:23:00,Delivered,47,Credit Card,201
ORD000477,CUST07402,REST0194,2024-07-07 13:51:00,2024-07-07 13:01:00,Delivered,50,UPI,610
ORD000478,CUST05242,REST0139,2024-06-11 14:31:00,2024-06-11 13:54:00,Delivered,37,UPI,205
ORD000479,CUST00012,REST0128,2025-03-21 21:33:00,2025-03-21 21:10:00,Delivered,23,UPI,828
ORD000480,CUST06855,REST0181,2025-09-14 14:06:00,2025-09-14 13:15:00,Delivered,51,UPI,228
ORD000481,CUST00869,REST0046,2024-12-12 20:30:00,2024-12-12 19:43:00,Delivered,47,Credit Card,126
ORD000482,CUST02304,REST0083,2025-01-17 21:38:00,2025-01-17 20:55:00,Delivered,43,UPI,196
ORD000483,CUST06545,REST0070,2025-03-03 13:54:00,2025-03-03 13:20:00,Cancelled,34,Cash,136
ORD000484,CUST03278,REST0054,2025-07-22 14:22:00,2025-07-22 13:50:00,Cancelled,32,Wallet,81
ORD000485,CUST08359,REST0080,2025-12-26 19:50:00,2025-12-26 19:15:00,Delivered,35,UPI,156
ORD000486,CUST04819,REST0192,2024-04-07 14:49:00,2024-04-07 14:09:00,Delivered,40,UPI,291
ORD000487,CUST04167,REST0020,2025-04-05 14:49:00,2025-04-05 14:12:00,Delivered,37,UPI,216
