customer_id,city,signup_date,loyalty_tier,preferred_payment_method
CUST05581,Mumbai,2022-03-24,Gold,UPI
CUST00741,Delhi,2022-03-24,Bronze,Cash
CUST01044,Hyderabad,2022-03-24,Silver,Wallet
CUST02439,Bangalore,2022-03-24,Bronze,UPI
CUST08236,Bangalore,2022-03-24,Silver,UPI
CUST09615,Surat,2022-03-24,Silver,UPI
CUST09492,Mumbai,2022-03-25,Platinum,Debit Card
CUST06536,Pune,2022-03-25,Silver,UPI
CUST08057,Delhi,2022-03-25,Gold,Credit Card
CUST08312,Pune,2022-03-25,Gold,Credit Card
CUST05257,Mumbai,2022-03-25,Silver,Credit Card
CUST08823,Mumbai,2022-03-25,Bronze,UPI
CUST01801,Jaipur,2022-03-26,Bronze,Credit Card
CUST06672,Ahmedabad,2022-03-26,Bronze,UPI
CUST07776,Mumbai,2022-03-26,Silver,UPI
CUST02306,Delhi,2022-03-26,Bronze,UPI
CUST00786,Kolkata,2022-03-26,Bronze,UPI
CUST09437,Chennai,2022-03-26,Bronze,Credit Card
CUST08445,Mumbai,2022-03-26,Silver,Wallet
CUST06975,Bangalore,2022-03-27,Bronze,Credit Card
CUST05435,Bangalore,2022-03-27,Bronze,Debit Card
CUST00445,Ahmedabad,2022-03-27,Bronze,UPI
CUST09891,Chennai,2022-03-27,Bronze,Cash
CUST03535,Pune,2022-03-27,Bronze,UPI
CUST02082,Mumbai,2022-03-27,Silver,Credit Card
CUST02567,Pune,2022-03-28,Silver,UPI
CUST05996,Hyderabad,2022-03-28,Bronze,UPI
CUST01697,Mumbai,2022-03-28,Bronze,UPI
CUST06393,Chennai,2022-03-28,Silver,UPI
CUST06367,Delhi,2022-03-28,Silver,Cash
CUST06992,Pune,2022-03-28,Bronze,UPI
CUST02136,Kolkata,2022-03-28,Bronze,UPI
CUST08587,Kolkata,2022-03-28,Silver,Credit Card
CUST09167,Ahmedabad,2022-03-28,Bronze,UPI
CUST08742,Delhi,2022-03-29,Bronze,UPI
CUST04082,Pune,2022-03-29,Gold,UPI
CUST03097,Surat,2022-03-29,Bronze,UPI
CUST04435,Mumbai,2022-03-29,Gold,UPI
CUST05589,Jaipur,2022-03-29,Bronze,UPI
CUST07983,Hyderabad,2022-03-29,Silver,Debit Card
CUST00049,Bangalore,2022-03-30,Silver,UPI
CUST01491,Pune,2022-03-30,Gold,Credit Card
CUST08128,Jaipur,2022-03-30,Platinum,Debit Card
CUST08139,Bangalore,2022-03-30,Bronze,UPI
CUST05744,Surat,2022-03-30,Silver,UPI
CUST08753,Pune,2022-03-30,Bronze,Wallet
CUST05662,Mumbai,2022-03-30,Bronze,UPI
CUST06494,Pune,2022-03-31,Bronze,Credit Card
CUST01913,Surat,2022-03-31,Bronze,Debit Card
CUST07064,Chennai,2022-03-31,Bronze,UPI
CUST02080,Chennai,2022-03-31,Silver,UPI
CUST05339,Kolkata,2022-03-31,Bronze,Credit Card
CUST09551,Mumbai,2022-03-31,Silver,UPI
CUST01171,Hyderabad,2022-03-31,Gold,Wallet
CUST06792,Pune,2022-03-31,Bronze,Credit Card
CUST03972,Bangalore,2022-03-31,Bronze,UPI
CUST02046,Chennai,2022-03-31,Bronze,UPI
CUST00420,Chennai,2022-04-01,Silver,UPI
CUST07336,Pune,2022-04-01,Platinum,UPI
CUST02845,Bangalore,2022-04-01,Bronze,Cash
CUST03892,Bangalore,2022-04-01,Gold,UPI
CUST08235,Mumbai,2022-04-01,Bronze,Debit Card
CUST09456,Pune,2022-04-01,Bronze,Credit Card
CUST03331,Hyderabad,2022-04-01,Bronze,UPI
CUST02062,Bangalore,2022-04-01,Silver,UPI
CUST00519,Surat,2022-04-01,Silver,Wallet
CUST06751,Pune,2022-04-02,Gold,UPI
CUST03385,Mumbai,2022-04-02,Bronze,Wallet
CUST04386,Bangalore,2022-04-02,Gold,Debit Card
CUST01389,Surat,2022-04-03,Platinum,UPI
CUST02440,Mumbai,2022-04-03,Bronze,Cash
CUST08985,Mumbai,2022-04-03,Silver,Debit Card
CUST02407,Delhi,2022-04-03,Bronze,Credit Card
CUST09648,Bangalore,2022-04-03,Gold,UPI
CUST09671,Delhi,2022-04-03,Gold,Debit Card
CUST02775,Bangalore,2022-04-03,Bronze,Cash
CUST09425,Jaipur,2022-04-04,Bronze,UPI
CUST07215,Mumbai,2022-04-04,Silver,UPI
CUST02971,Delhi,2022-04-04,Bronze,UPI
CUST01668,Jaipur,2022-04-04,Gold,Credit Card
CUST00064,Delhi,2022-04-04,Bronze,Debit Card
CUST02309,Mumbai,2022-04-04,Bronze,Wallet
CUST04918,Delhi,2022-04-04,Bronze,Cash
CUST00911,Bangalore,2022-04-04,Bronze,Debit Card
CUST08040,Surat,2022-04-04,Silver,Wallet
CUST05399,Delhi,2022-04-04,Bronze,Wallet
CUST04788,Kolkata,2022-04-04,Bronze,Debit Card
CUST08004,Jaipur,2022-04-04,Silver,Credit Card
CUST05081,Mumbai,2022-04-04,Silver,Wallet
CUST03895,Chennai,2022-04-05,Silver,UPI
CUST04969,Jaipur,2022-04-05,Bronze,UPI
CUST01232,Pune,2022-04-05,Silver,UPI
CUST03921,Jaipur,2022-04-05,Bronze,Debit Card
CUST03644,Delhi,2022-04-05,Silver,UPI
CUST07342,Delhi,2022-04-05,Silver,UPI
CUST00592,Hyderabad,2022-04-05,Silver,Cash
CUST05099,Delhi,2022-04-06,Silver,Credit Card
CUST05597,Delhi,2022-04-06,Bronze,UPI
CUST09872,Bangalore,2022-04-06,Bronze,UPI
CUST03104,Delhi,2022-04-06,Silver,UPI
CUST05223,Mumbai,2022-04-07,Platinum,UPI
CUST00134,Delhi,2022-04-07,Bronze,UPI
CUST02880,Mumbai,2022-04-07,Bronze,Wallet
CUST08425,Mumbai,2022-04-07,Bronze,Credit Card
CUST09849,Bangalore,2022-04-07,Bronze,UPI
CUST09645,Delhi,2022-04-08,Silver,UPI
CUST02006,Chennai,2022-04-08,Gold,UPI
CUST02095,Pune,2022-04-08,Silver,Cash
CUST06091,Delhi,2022-04-08,Bronze,UPI
CUST09061,Jaipur,2022-04-08,Silver,UPI
CUST04831,Ahmedabad,2022-04-09,Bronze,UPI
CUST04826,Mumbai,2022-04-09,Bronze,UPI
CUST04283,Pune,2022-04-09,Silver,Credit Card
CUST03013,Pune,2022-04-10,Silver,UPI
CUST03643,Delhi,2022-04-10,Silver,UPI
CUST05113,Bangalore,2022-04-10,Gold,UPI
CUST09559,Hyderabad,2022-04-10,Silver,Cash
CUST02843,Kolkata,2022-04-10,Bronze,Credit Card
CUST02389,Hyderabad,2022-04-10,Platinum,Wallet
CUST08651,Mumbai,2022-04-10,Bronze,Credit Card
CUST04824,Delhi,2022-04-10,Bronze,UPI
CUST04499,Pune,2022-04-11,Bronze,Credit Card
CUST07115,Bangalore,2022-04-11,Silver,Wallet
CUST01300,Hyderabad,2022-04-11,Bronze,UPI
CUST04042,Pune,2022-04-11,Bronze,UPI
CUST06700,Pune,2022-04-11,Bronze,UPI
CUST07002,Mumbai,2022-04-11,Silver,UPI
CUST07130,Jaipur,2022-04-11,Gold,Credit Card
CUST06514,Ahmedabad,2022-04-11,Bronze,Credit Card
CUST01642,Ahmedabad,2022-04-12,Gold,Credit Card
CUST04344,Ahmedabad,2022-04-12,Gold,UPI
CUST06310,Ahmedabad,2022-04-12,Bronze,Credit Card
CUST09347,Chennai,2022-04-12,Bronze,UPI
CUST04579,Surat,2022-04-12,Bronze,UPI
CUST04907,Surat,2022-04-13,Bronze,Wallet
CUST00618,Pune,2022-04-13,Gold,Wallet
CUST00323,Hyderabad,2022-04-13,Platinum,UPI
CUST00719,Mumbai,2022-04-13,Bronze,Debit Card
CUST08012,Delhi,2022-04-13,Platinum,Credit Card
CUST05015,Mumbai,2022-04-14,Gold,UPI
CUST04548,Hyderabad,2022-04-14,Silver,Credit Card
CUST06682,Pune,2022-04-14,Silver,Credit Card
CUST07395,Pune,2022-04-14,Bronze,UPI
CUST02390,Hyderabad,2022-04-14,Bronze,UPI
CUST07390,Delhi,2022-04-14,Bronze,UPI
CUST04084,Chennai,2022-04-14,Bronze,UPI
CUST02588,Hyderabad,2022-04-14,Silver,UPI
CUST02362,Delhi,2022-04-14,Bronze,Debit Card
CUST01441,Surat,2022-04-14,Bronze,UPI
CUST00288,Bangalore,2022-04-14,Bronze,UPI
CUST09882,Bangalore,2022-04-14,Silver,Wallet
CUST09760,Bangalore,2022-04-15,Bronze,UPI
CUST02409,Surat,2022-04-15,Platinum,UPI
CUST05275,Bangalore,2022-04-15,Bronze,UPI
CUST00415,Hyderabad,2022-04-15,Gold,Credit Card
CUST07074,Mumbai,2022-04-16,Bronze,Credit Card
CUST01574,Kolkata,2022-04-16,Bronze,UPI
CUST02486,Surat,2022-04-16,Bronze,Credit Card
CUST00928,Bangalore,2022-04-16,Bronze,UPI
CUST01095,Pune,2022-04-16,Bronze,Cash
CUST02921,Delhi,2022-04-16,Gold,Cash
CUST07695,Jaipur,2022-04-16,Bronze,UPI
CUST08306,Pune,2022-04-16,Silver,Cash
CUST05831,Surat,2022-04-17,Silver,UPI
CUST00735,Delhi,2022-04-17,Bronze,UPI
CUST09290,Pune,2022-04-17,Silver,Credit Card
CUST09416,Mumbai,2022-04-17,Bronze,Credit Card
CUST06377,Chennai,2022-04-17,Bronze,Debit Card
CUST03671,Pune,2022-04-17,Bronze,UPI
CUST01943,Chennai,2022-04-17,Bronze,Debit Card
CUST01836,Hyderabad,2022-04-18,Bronze,Wallet
CUST08141,Mumbai,2022-04-18,Bronze,UPI
CUST07750,Hyderabad,2022-04-18,Bronze,UPI
CUST01638,Mumbai,2022-04-18,Silver,UPI
CUST03917,Chennai,2022-04-18,Gold,UPI
CUST02594,Bangalore,2022-04-18,Bronze,UPI
CUST01475,Delhi,2022-04-18,Silver,Credit Card
CUST08118,Pune,2022-04-19,Gold,Wallet
CUST07559,Bangalore,2022-04-19,Silver,UPI
CUST08645,Bangalore,2022-04-19,Gold,Debit Card
CUST09477,Surat,2022-04-19,Bronze,Cash
CUST07668,Hyderabad,2022-04-19,Bronze,UPI
CUST05191,Delhi,2022-04-19,Platinum,Cash
CUST08902,Kolkata,2022-04-19,Bronze,UPI
CUST06801,Mumbai,2022-04-19,Bronze,Debit Card
CUST03493,Kolkata,2022-04-20,Bronze,Wallet
CUST00939,Mumbai,2022-04-20,Bronze,UPI
CUST01966,Bangalore,2022-04-20,Bronze,Wallet
CUST04329,Mumbai,2022-04-20,Bronze,Credit Card
CUST04710,Hyderabad,2022-04-20,Bronze,Debit Card
CUST03136,Hyderabad,2022-04-20,Platinum,UPI
CUST07398,Kolkata,2022-04-21,Silver,Wallet
CUST05230,Bangalore,2022-04-21,Gold,UPI
CUST00264,Bangalore,2022-04-21,Gold,Wallet
CUST06669,Mumbai,2022-04-21,Silver,UPI
CUST06012,Ahmedabad,2022-04-21,Bronze,Cash
CUST08129,Kolkata,2022-04-21,Bronze,UPI
CUST06184,Surat,2022-04-21,Bronze,UPI
CUST04725,Pune,2022-04-21,Gold,Wallet
CUST01087,Hyderabad,2022-04-22,Gold,Wallet
CUST03765,Bangalore,2022-04-22,Silver,UPI
CUST09480,Mumbai,2022-04-22,Gold,Debit Card
CUST04350,Hyderabad,2022-04-22,Bronze,Credit Card
CUST09237,Mumbai,2022-04-22,Bronze,UPI
CUST08173,Bangalore,2022-04-22,Bronze,Wallet
CUST07746,Bangalore,2022-04-22,Bronze,UPI
CUST05461,Ahmedabad,2022-04-22,Bronze,Debit Card
CUST05374,Chennai,2022-04-22,Bronze,Credit Card
CUST08341,Ahmedabad,2022-04-22,Silver,UPI
CUST07014,Mumbai,2022-04-22,Bronze,Credit Card
CUST06759,Surat,2022-04-22,Bronze,Debit Card
CUST05056,Hyderabad,2022-04-22,Silver,UPI
CUST00912,Pune,2022-04-22,Silver,Wallet
CUST05001,Delhi,2022-04-22,Bronze,UPI
CUST07118,Mumbai,2022-04-23,Bronze,Cash
CUST03841,Bangalore,2022-04-23,Bronze,Cash
CUST01672,Kolkata,2022-04-23,Bronze,Credit Card
CUST08507,Mumbai,2022-04-23,Bronze,UPI
CUST08302,Pune,2022-04-23,Bronze,Cash
CUST03878,Kolkata,2022-04-24,Bronze,Debit Card
CUST07933,Bangalore,2022-04-24,Silver,UPI
CUST02269,Pune,2022-04-24,Silver,UPI
CUST09563,Hyderabad,2022-04-24,Bronze,Debit Card
CUST09170,Pune,2022-04-24,Silver,Credit Card
CUST02756,Pune,2022-04-24,Gold,Credit Card
CUST03084,Bangalore,2022-04-25,Silver,UPI
CUST07981,Pune,2022-04-25,Bronze,Credit Card
CUST08531,Kolkata,2022-04-25,Bronze,Debit Card
CUST05673,Hyderabad,2022-04-25,Bronze,Credit Card
CUST00101,Mumbai,2022-04-25,Platinum,Cash
CUST06337,Mumbai,2022-04-25,Bronze,Cash
CUST07260,Delhi,2022-04-25,Silver,UPI
CUST09214,Delhi,2022-04-25,Bronze,Wallet
CUST08971,Mumbai,2022-04-25,Bronze,UPI
CUST04158,Ahmedabad,2022-04-25,Silver,UPI
CUST01234,Mumbai,2022-04-25,Silver,Debit Card
CUST06656,Delhi,2022-04-25,Bronze,UPI
CUST04187,Mumbai,2022-04-26,Bronze,UPI
CUST09000,Jaipur,2022-04-26,Gold,Wallet
CUST01780,Ahmedabad,2022-04-26,Silver,UPI
CUST04529,Bangalore,2022-04-26,Gold,UPI
CUST02851,Hyderabad,2022-04-26,Bronze,Debit Card
CUST05193,Chennai,2022-04-26,Bronze,UPI
CUST04651,Mumbai,2022-04-27,Bronze,UPI
CUST00329,Delhi,2022-04-27,Bronze,Credit Card
CUST01788,Hyderabad,2022-04-27,Silver,UPI
CUST07826,Ahmedabad,2022-04-27,Silver,Debit Card
CUST00322,Chennai,2022-04-28,Bronze,UPI
CUST05857,Mumbai,2022-04-28,Gold,UPI
CUST02142,Bangalore,2022-04-28,Platinum,UPI
CUST00189,Bangalore,2022-04-29,Bronze,Debit Card
CUST04544,Pune,2022-04-29,Bronze,Credit Card
CUST02902,Chennai,2022-04-29,Bronze,Credit Card
CUST04743,Mumbai,2022-04-29,Gold,UPI
CUST03833,Ahmedabad,2022-04-29,Silver,UPI
CUST02763,Hyderabad,2022-04-29,Bronze,Cash
CUST09961,Bangalore,2022-04-29,Bronze,UPI
CUST00317,Delhi,2022-04-30,Bronze,Debit Card
CUST04145,Kolkata,2022-04-30,Bronze,UPI
CUST06532,Kolkata,2022-04-30,Silver,UPI
CUST07172,Kolkata,2022-04-30,Bronze,UPI
CUST08637,Ahmedabad,2022-04-30,Silver,Debit Card
CUST00300,Mumbai,2022-05-01,Gold,UPI
CUST09415,Delhi,2022-05-01,Bronze,Credit Card
CUST00235,Mumbai,2022-05-01,Silver,UPI
CUST03008,Mumbai,2022-05-01,Platinum,Wallet
CUST04947,Hyderabad,2022-05-01,Bronze,UPI
CUST03565,Delhi,2022-05-02,Bronze,UPI
CUST03584,Ahmedabad,2022-05-02,Silver,UPI
CUST04202,Mumbai,2022-05-02,Gold,UPI
CUST08749,Mumbai,2022-05-02,Bronze,UPI
CUST02615,Pune,2022-05-02,Gold,UPI
CUST06410,Jaipur,2022-05-03,Gold,Credit Card
CUST06096,Chennai,2022-05-03,Platinum,Credit Card
CUST09116,Bangalore,2022-05-03,Bronze,UPI
CUST01009,Pune,2022-05-03,Silver,UPI
CUST08194,Pune,2022-05-03,Bronze,UPI
CUST03967,Pune,2022-05-03,Platinum,UPI
CUST02334,Hyderabad,2022-05-03,Platinum,Debit Card
CUST01563,Chennai,2022-05-03,Gold,UPI
CUST06411,Mumbai,2022-05-03,Bronze,Credit Card
CUST06795,Delhi,2022-05-04,Bronze,UPI
CUST07866,Surat,2022-05-04,Bronze,UPI
CUST03796,Hyderabad,2022-05-04,Gold,Cash
CUST02781,Mumbai,2022-05-04,Silver,UPI
CUST03027,Jaipur,2022-05-04,Bronze,Debit Card
CUST00963,Pune,2022-05-04,Bronze,Wallet
CUST04407,Jaipur,2022-05-05,Bronze,Wallet
CUST06526,Surat,2022-05-05,Silver,Credit Card
CUST01428,Jaipur,2022-05-05,Silver,UPI
CUST02871,Kolkata,2022-05-05,Silver,UPI
CUST00269,Delhi,2022-05-05,Bronze,UPI
CUST00320,Pune,2022-05-05,Bronze,Wallet
CUST04113,Mumbai,2022-05-05,Bronze,UPI
CUST01498,Delhi,2022-05-05,Bronze,Wallet
CUST09783,Hyderabad,2022-05-05,Bronze,UPI
CUST07521,Delhi,2022-05-06,Silver,UPI
CUST08982,Hyderabad,2022-05-06,Gold,UPI
CUST07689,Pune,2022-05-06,Silver,UPI
CUST09954,Pune,2022-05-06,Silver,Debit Card
CUST04394,Mumbai,2022-05-07,Silver,UPI
CUST02737,Surat,2022-05-07,Bronze,Credit Card
CUST01811,Hyderabad,2022-05-07,Platinum,UPI
CUST06852,Jaipur,2022-05-07,Bronze,UPI
CUST04059,Kolkata,2022-05-07,Bronze,Credit Card
CUST03989,Delhi,2022-05-08,Bronze,UPI
CUST00672,Kolkata,2022-05-08,Bronze,UPI
CUST07862,Mumbai,2022-05-08,Bronze,Cash
CUST05201,Pune,2022-05-08,Silver,UPI
CUST07556,Delhi,2022-05-08,Bronze,UPI
CUST02693,Mumbai,2022-05-08,Bronze,Debit Card
CUST02514,Bangalore,2022-05-08,Bronze,Cash
CUST02012,Mumbai,2022-05-09,Bronze,Debit Card
CUST05585,Delhi,2022-05-09,Bronze,Credit Card
CUST03425,Ahmedabad,2022-05-09,Gold,Debit Card
CUST08395,Chennai,2022-05-09,Bronze,UPI
CUST08026,Delhi,2022-05-10,Gold,Debit Card
CUST08044,Hyderabad,2022-05-10,Bronze,Debit Card
CUST07971,Surat,2022-05-10,Bronze,UPI
CUST01380,Bangalore,2022-05-10,Bronze,Wallet
CUST04970,Delhi,2022-05-10,Silver,UPI
CUST02075,Kolkata,2022-05-10,Bronze,Cash
CUST03224,Mumbai,2022-05-10,Gold,UPI
CUST08342,Bangalore,2022-05-10,Bronze,Credit Card
CUST06473,Hyderabad,2022-05-10,Bronze,UPI
CUST05397,Mumbai,2022-05-10,Bronze,Credit Card
CUST03625,Pune,2022-05-10,Bronze,UPI
CUST09859,Delhi,2022-05-11,Platinum,Debit Card
CUST09790,Mumbai,2022-05-11,Silver,UPI
CUST02779,Delhi,2022-05-11,Silver,Debit Card
CUST00142,Pune,2022-05-11,Bronze,UPI
CUST09175,Pune,2022-05-11,Bronze,UPI
CUST01480,Delhi,2022-05-11,Gold,UPI
CUST03868,Hyderabad,2022-05-11,Bronze,UPI
CUST08019,Delhi,2022-05-11,Bronze,Cash
CUST04636,Jaipur,2022-05-11,Bronze,UPI
CUST06181,Bangalore,2022-05-11,Gold,Credit Card
CUST00223,Mumbai,2022-05-12,Platinum,Credit Card
CUST05842,Mumbai,2022-05-12,Gold,UPI
CUST09129,Hyderabad,2022-05-12,Platinum,UPI
CUST00665,Mumbai,2022-05-12,Silver,Wallet
CUST02214,Surat,2022-05-13,Platinum,Debit Card
CUST07157,Bangalore,2022-05-13,Gold,UPI
CUST04074,Bangalore,2022-05-13,Gold,UPI
CUST08865,Mumbai,2022-05-13,Silver,UPI
CUST04787,Kolkata,2022-05-14,Silver,UPI
CUST07448,Pune,2022-05-14,Bronze,UPI
CUST00932,Ahmedabad,2022-05-14,Bronze,Credit Card
CUST08361,Ahmedabad,2022-05-15,Bronze,Credit Card
CUST09010,Bangalore,2022-05-15,Bronze,UPI
CUST04532,Mumbai,2022-05-15,Platinum,Cash
CUST05352,Surat,2022-05-15,Bronze,Cash
CUST02243,Bangalore,2022-05-15,Gold,Wallet
CUST01840,Pune,2022-05-15,Bronze,UPI
CUST01512,Chennai,2022-05-15,Silver,Cash
CUST03828,Bangalore,2022-05-16,Bronze,Credit Card
CUST06964,Hyderabad,2022-05-16,Silver,UPI
CUST08566,Bangalore,2022-05-16,Gold,Wallet
CUST07274,Mumbai,2022-05-16,Bronze,UPI
CUST08754,Mumbai,2022-05-16,Bronze,UPI
CUST00107,Delhi,2022-05-16,Bronze,Cash
CUST07481,Delhi,2022-05-16,Silver,UPI
CUST09281,Delhi,2022-05-16,Bronze,UPI
CUST08617,Jaipur,2022-05-17,Bronze,UPI
CUST06805,Delhi,2022-05-17,Gold,Cash
CUST06493,Delhi,2022-05-17,Bronze,UPI
CUST01554,Kolkata,2022-05-18,Silver,UPI
CUST09073,Delhi,2022-05-18,Bronze,UPI
CUST02158,Delhi,2022-05-18,Bronze,Credit Card
CUST04446,Surat,2022-05-18,Bronze,Debit Card
CUST03383,Mumbai,2022-05-18,Silver,Wallet
CUST08319,Ahmedabad,2022-05-18,Silver,UPI
CUST05469,Ahmedabad,2022-05-18,Silver,Debit Card
CUST02835,Delhi,2022-05-18,Bronze,UPI
CUST07227,Ahmedabad,2022-05-19,Silver,UPI
CUST06903,Mumbai,2022-05-19,Bronze,UPI
CUST02053,Mumbai,2022-05-19,Silver,UPI
CUST03791,Pune,2022-05-19,Bronze,UPI
CUST02037,Mumbai,2022-05-19,Bronze,UPI
CUST00237,Pune,2022-05-19,Silver,UPI
CUST05942,Pune,2022-05-19,Bronze,UPI
CUST04278,Delhi,2022-05-19,Bronze,UPI
CUST07154,Kolkata,2022-05-19,Silver,Credit Card
CUST05291,Pune,2022-05-20,Bronze,UPI
CUST01773,Kolkata,2022-05-20,Bronze,Debit Card
CUST08780,Delhi,2022-05-20,Gold,Debit Card
CUST03019,Mumbai,2022-05-20,Bronze,UPI
CUST07809,Pune,2022-05-20,Bronze,UPI
CUST00335,Mumbai,2022-05-20,Bronze,Debit Card
CUST08903,Chennai,2022-05-20,Gold,UPI
CUST01215,Hyderabad,2022-05-21,Gold,Credit Card
CUST03716,Pune,2022-05-21,Bronze,Wallet
CUST00379,Ahmedabad,2022-05-21,Gold,UPI
CUST05708,Mumbai,2022-05-21,Bronze,UPI
CUST01447,Hyderabad,2022-05-21,Gold,Cash
CUST05895,Delhi,2022-05-21,Bronze,UPI
CUST00333,Mumbai,2022-05-21,Bronze,Debit Card
CUST00739,Delhi,2022-05-21,Bronze,UPI
CUST06293,Jaipur,2022-05-21,Gold,Credit Card
CUST02782,Ahmedabad,2022-05-22,Gold,UPI
CUST03292,Kolkata,2022-05-22,Bronze,UPI
CUST00792,Bangalore,2022-05-22,Bronze,Debit Card
CUST06453,Delhi,2022-05-22,Bronze,Wallet
CUST03923,Chennai,2022-05-22,Bronze,UPI
CUST00195,Delhi,2022-05-22,Bronze,UPI
CUST09947,Delhi,2022-05-23,Bronze,UPI
CUST07511,Ahmedabad,2022-05-23,Bronze,UPI
CUST01140,Bangalore,2022-05-23,Platinum,UPI
CUST07871,Ahmedabad,2022-05-23,Bronze,UPI
CUST05484,Chennai,2022-05-23,Silver,Credit Card
CUST00063,Ahmedabad,2022-05-23,Silver,Debit Card
CUST01620,Chennai,2022-05-23,Bronze,UPI
CUST08841,Bangalore,2022-05-23,Gold,UPI
CUST00490,Kolkata,2022-05-23,Bronze,UPI
CUST00530,Kolkata,2022-05-24,Bronze,UPI
CUST07918,Mumbai,2022-05-24,Gold,Credit Card
CUST08284,Delhi,2022-05-25,Bronze,UPI
CUST05378,Delhi,2022-05-25,Silver,Cash
CUST09564,Bangalore,2022-05-25,Bronze,Wallet
CUST07892,Bangalore,2022-05-25,Silver,Debit Card
CUST06537,Hyderabad,2022-05-25,Silver,UPI
CUST07384,Bangalore,2022-05-26,Bronze,UPI
CUST08149,Delhi,2022-05-26,Silver,UPI
CUST00992,Hyderabad,2022-05-26,Silver,UPI
CUST04715,Bangalore,2022-05-26,Bronze,UPI
CUST07467,Ahmedabad,2022-05-26,Bronze,UPI
CUST00232,Bangalore,2022-05-26,Bronze,UPI
CUST00240,Mumbai,2022-05-26,Bronze,UPI
CUST06518,Chennai,2022-05-26,Gold,Wallet
CUST03701,Hyderabad,2022-05-26,Gold,Cash
CUST03774,Chennai,2022-05-26,Gold,UPI
CUST06146,Mumbai,2022-05-27,Bronze,UPI
CUST00085,Pune,2022-05-27,Bronze,UPI
CUST07596,Surat,2022-05-27,Silver,UPI
CUST01008,Ahmedabad,2022-05-27,Gold,UPI
CUST06340,Pune,2022-05-27,Bronze,Cash
CUST06724,Delhi,2022-05-27,Silver,UPI
CUST05365,Bangalore,2022-05-28,Gold,Debit Card
CUST07996,Pune,2022-05-28,Silver,UPI
CUST01695,Delhi,2022-05-28,Bronze,UPI
CUST04211,Mumbai,2022-05-29,Bronze,Credit Card
CUST05401,Pune,2022-05-29,Silver,UPI
CUST00366,Delhi,2022-05-29,Bronze,Debit Card
CUST05917,Surat,2022-05-29,Bronze,Credit Card
CUST09412,Hyderabad,2022-05-30,Bronze,UPI
CUST03788,Delhi,2022-05-30,Bronze,UPI
CUST02928,Surat,2022-05-30,Bronze,UPI
CUST00596,Bangalore,2022-05-30,Silver,UPI
CUST05284,Kolkata,2022-05-30,Bronze,UPI
CUST05466,Bangalore,2022-05-30,Silver,Cash
CUST02332,Mumbai,2022-05-30,Platinum,UPI
CUST07891,Mumbai,2022-05-30,Bronze,Debit Card
CUST02774,Delhi,2022-05-30,Bronze,UPI
CUST03167,Jaipur,2022-05-31,Bronze,Credit Card
CUST08169,Delhi,2022-05-31,Bronze,Cash
CUST05373,Delhi,2022-05-31,Silver,UPI
CUST00372,Mumbai,2022-05-31,Gold,UPI
CUST02416,Surat,2022-05-31,Bronze,UPI
CUST04302,Jaipur,2022-05-31,Silver,Credit Card
CUST01507,Bangalore,2022-05-31,Gold,Cash
CUST03305,Pune,2022-06-01,Silver,Credit Card
CUST07860,Mumbai,2022-06-01,Bronze,UPI
CUST01783,Delhi,2022-06-01,Silver,Wallet
CUST02203,Delhi,2022-06-01,Bronze,UPI
CUST00935,Mumbai,2022-06-01,Bronze,UPI
CUST04309,Ahmedabad,2022-06-01,Bronze,Debit Card
CUST02255,Kolkata,2022-06-01,Silver,UPI
CUST02251,Mumbai,2022-06-01,Silver,Wallet
CUST01270,Pune,2022-06-01,Bronze,UPI
CUST03011,Bangalore,2022-06-02,Silver,Wallet
CUST04004,Mumbai,2022-06-02,Bronze,Cash
CUST03105,Pune,2022-06-02,Silver,UPI
CUST05251,Delhi,2022-06-02,Bronze,Debit Card
CUST04898,Pune,2022-06-03,Bronze,Credit Card
CUST02143,Chennai,2022-06-03,Silver,UPI
CUST03986,Jaipur,2022-06-03,Bronze,UPI
CUST00976,Pune,2022-06-03,Bronze,UPI
CUST01196,Kolkata,2022-06-03,Bronze,UPI
CUST04314,Kolkata,2022-06-03,Bronze,UPI
CUST05009,Mumbai,2022-06-03,Bronze,UPI
CUST04072,Hyderabad,2022-06-03,Bronze,UPI
CUST01755,Surat,2022-06-04,Bronze,UPI
CUST01346,Delhi,2022-06-04,Platinum,Credit Card
CUST09056,Jaipur,2022-06-04,Platinum,UPI
CUST05533,Hyderabad,2022-06-04,Gold,UPI
CUST03606,Mumbai,2022-06-04,Bronze,UPI
CUST00284,Mumbai,2022-06-04,Gold,UPI
CUST00434,Mumbai,2022-06-04,Bronze,Cash
CUST07850,Mumbai,2022-06-05,Gold,Debit Card
CUST05963,Delhi,2022-06-05,Silver,UPI
CUST00774,Delhi,2022-06-05,Bronze,UPI
CUST03140,Mumbai,2022-06-05,Bronze,Cash
CUST08705,Pune,2022-06-06,Bronze,UPI
CUST01735,Mumbai,2022-06-06,Bronze,UPI
CUST05532,Mumbai,2022-06-06,Silver,Credit Card
CUST08917,Bangalore,2022-06-06,Bronze,UPI
CUST09647,Chennai,2022-06-06,Bronze,UPI
CUST02173,Mumbai,2022-06-07,Bronze,UPI
CUST05635,Mumbai,2022-06-07,Bronze,UPI
CUST03873,Mumbai,2022-06-07,Silver,Debit Card
CUST03231,Bangalore,2022-06-07,Bronze,Credit Card
