order_id,item_id,quantity,item_price,line_total
ORD000299,ITEM00719,1,342,342
ORD000300,ITEM00434,1,192,192
ORD000300,ITEM00436,2,240,480
ORD000300,ITEM00435,3,261,783
ORD000301,ITEM00739,3,302,906
ORD000301,ITEM00742,1,291,291
ORD000301,ITEM00743,1,72,72
ORD000302,ITEM00391,2,372,744
ORD000302,ITEM00393,2,247,494
ORD000302,ITEM00395,3,59,177
ORD000303,ITEM01191,3,150,450
ORD000303,ITEM01190,2,184,368
ORD000303,ITEM01193,3,108,324
ORD000303,ITEM01189,1,76,76
ORD000304,ITEM00722,1,253,253
ORD000305,ITEM00580,1,253,253
ORD000305,ITEM00582,1,258,258
ORD000305,ITEM00579,3,110,330
ORD000306,ITEM01091,1,45,45
ORD000306,ITEM01092,2,59,118
ORD000307,ITEM00148,1,310,310
ORD000307,ITEM00146,1,99,99
ORD000307,ITEM00150,3,353,1059
ORD000308,ITEM00689,2,469,938
ORD000308,ITEM00686,3,158,474
ORD000308,ITEM00690,2,160,320
ORD000308,ITEM00687,1,50,50
ORD000309,ITEM00237,2,293,586
ORD000309,ITEM00235,1,354,354
ORD000310,ITEM01082,1,295,295
ORD000311,ITEM00759,3,104,312
ORD000311,ITEM00758,2,255,510
ORD000311,ITEM00762,3,259,777
ORD000311,ITEM00757,3,61,183
ORD000312,ITEM00033,3,256,768
ORD000312,ITEM00034,3,85,255
ORD000313,ITEM00396,3,170,510
ORD000313,ITEM00393,3,247,741
ORD000314,ITEM00277,3,305,915
ORD000315,ITEM01162,3,47,141
ORD000315,ITEM01161,3,150,450
ORD000315,ITEM01163,3,177,531
ORD000316,ITEM00583,1,174,174
ORD000317,ITEM00336,3,46,138
ORD000317,ITEM00331,3,95,285
ORD000318,ITEM00235,2,354,708
ORD000318,ITEM00240,1,43,43
ORD000318,ITEM00239,2,99,198
ORD000319,ITEM00635,1,108,108
ORD000319,ITEM00633,3,69,207
ORD000320,ITEM01117,1,229,229
ORD000321,ITEM00918,2,123,246
ORD000321,ITEM00917,1,160,160
ORD000322,ITEM01193,3,108,324
ORD000322,ITEM01192,3,135,405
ORD000323,ITEM00074,2,139,278
ORD000324,ITEM00161,2,73,146
ORD000324,ITEM00160,2,130,260
ORD000325,ITEM01077,3,201,603
ORD000325,ITEM01078,3,235,705
ORD000326,ITEM01001,3,157,471
ORD000326,ITEM01000,1,124,124
ORD000326,ITEM00999,3,190,570
ORD000326,ITEM01002,1,196,196
ORD000327,ITEM00456,3,284,852
ORD000327,ITEM00455,3,262,786
ORD000327,ITEM00454,2,229,458
ORD000328,ITEM00321,3,231,693
ORD000328,ITEM00323,2,161,322
ORD000328,ITEM00319,1,212,212
ORD000328,ITEM00324,2,250,500
ORD000329,ITEM00820,1,131,131
ORD000329,ITEM00818,1,169,169
ORD000329,ITEM00819,3,102,306
ORD000329,ITEM00817,1,199,199
ORD000330,ITEM00085,2,262,524
ORD000330,ITEM00087,1,229,229
ORD000330,ITEM00086,1,260,260
ORD000331,ITEM00204,2,181,362
ORD000331,ITEM00200,3,197,591
ORD000331,ITEM00199,3,183,549
ORD000332,ITEM00261,1,202,202
ORD000332,ITEM00262,2,175,350
ORD000332,ITEM00259,3,279,837
ORD000332,ITEM00260,1,196,196
ORD000333,ITEM00315,3,123,369
ORD000333,ITEM00314,3,68,204
ORD000334,ITEM00291,1,476,476
ORD000334,ITEM00289,2,122,244
ORD000334,ITEM00290,3,140,420
ORD000335,ITEM00627,2,272,544
ORD000335,ITEM00625,2,77,154
ORD000335,ITEM00629,3,291,873
ORD000336,ITEM00521,1,71,71
ORD000336,ITEM00522,2,315,630
ORD000336,ITEM00518,3,268,804
ORD000337,ITEM00690,1,160,160
ORD000337,ITEM00687,2,50,100
ORD000337,ITEM00689,2,469,938
ORD000337,ITEM00685,2,202,404
ORD000338,ITEM01157,2,67,134
ORD000338,ITEM01154,2,131,262
ORD000338,ITEM01156,3,185,555
ORD000339,ITEM00464,1,56,56
ORD000339,ITEM00466,3,156,468
ORD000340,ITEM00512,3,72,216
ORD000340,ITEM00516,1,110,110
ORD000341,ITEM00762,1,259,259
ORD000341,ITEM00758,1,255,255
ORD000341,ITEM00760,1,327,327
ORD000341,ITEM00761,2,58,116
ORD000342,ITEM00668,2,59,118
ORD000343,ITEM00152,3,260,780
ORD000343,ITEM00155,3,173,519
ORD000344,ITEM00129,3,268,804
ORD000345,ITEM00192,3,89,267
ORD000345,ITEM00187,1,308,308
ORD000345,ITEM00189,1,74,74
ORD000346,ITEM00945,1,155,155
ORD000346,ITEM00944,3,77,231
ORD000346,ITEM00948,2,66,132
ORD000347,ITEM00399,2,98,196
ORD000347,ITEM00398,2,256,512
ORD000348,ITEM00579,1,110,110
ORD000348,ITEM00578,3,100,300
ORD000348,ITEM00582,1,258,258
ORD000349,ITEM00924,3,104,312
ORD000349,ITEM00920,1,121,121
ORD000349,ITEM00919,2,146,292
ORD000350,ITEM01155,1,156,156
ORD000350,ITEM01158,1,172,172
ORD000350,ITEM01153,3,205,615
ORD000351,ITEM00467,1,133,133
ORD000351,ITEM00465,1,74,74
ORD000352,ITEM00643,3,297,891
ORD000352,ITEM00647,2,300,600
ORD000352,ITEM00646,1,211,211
ORD000353,ITEM01009,3,155,465
ORD000354,ITEM00555,3,137,411
ORD000355,ITEM01147,2,106,212
ORD000355,ITEM01150,3,94,282
ORD000355,ITEM01151,2,84,168
ORD000355,ITEM01148,1,145,145
ORD000356,ITEM00138,3,370,1110
ORD000356,ITEM00134,3,239,717
ORD000356,ITEM00133,1,318,318
ORD000357,ITEM01118,3,89,267
ORD000357,ITEM01119,3,305,915
ORD000357,ITEM01117,3,229,687
ORD000358,ITEM00318,3,403,1209
ORD000358,ITEM00315,1,123,123
ORD000359,ITEM00727,3,227,681
ORD000359,ITEM00732,1,235,235
ORD000359,ITEM00729,1,204,204
ORD000359,ITEM00731,1,240,240
ORD000360,ITEM00240,2,43,86
ORD000360,ITEM00237,1,293,293
ORD000360,ITEM00235,2,354,708
ORD000361,ITEM00674,1,67,67
ORD000361,ITEM00678,3,136,408
ORD000362,ITEM00046,2,228,456
ORD000363,ITEM00097,1,340,340
ORD000363,ITEM00100,1,83,83
ORD000364,ITEM01015,1,227,227
ORD000364,ITEM01016,3,186,558
ORD000364,ITEM01017,2,203,406
ORD000365,ITEM00232,3,298,894
ORD000365,ITEM00231,3,342,1026
ORD000365,ITEM00233,3,251,753
ORD000365,ITEM00230,3,51,153
ORD000366,ITEM00012,1,160,160
ORD000366,ITEM00007,1,335,335
ORD000366,ITEM00008,2,229,458
ORD000367,ITEM00443,3,169,507
ORD000367,ITEM00439,2,142,284
ORD000367,ITEM00442,3,161,483
ORD000368,ITEM00600,2,189,378
ORD000368,ITEM00596,2,140,280
ORD000368,ITEM00597,2,197,394
ORD000369,ITEM00601,3,209,627
ORD000369,ITEM00604,3,262,786
ORD000369,ITEM00605,3,170,510
ORD000369,ITEM00606,3,223,669
ORD000370,ITEM00965,1,285,285
ORD000371,ITEM00798,2,71,142
ORD000371,ITEM00796,3,175,525
ORD000371,ITEM00794,2,30,60
ORD000372,ITEM00302,3,177,531
ORD000372,ITEM00303,1,244,244
ORD000373,ITEM00803,3,285,855
ORD000373,ITEM00802,1,201,201
ORD000373,ITEM00800,1,237,237
ORD000373,ITEM00801,1,226,226
ORD000374,ITEM01159,1,161,161
ORD000374,ITEM01163,1,177,177
ORD000375,ITEM00756,3,163,489
ORD000375,ITEM00753,3,128,384
ORD000376,ITEM00991,3,30,90
ORD000377,ITEM00534,1,180,180
ORD000377,ITEM00529,2,155,310
ORD000378,ITEM00424,3,342,1026
ORD000378,ITEM00422,1,220,220
ORD000379,ITEM00649,2,76,152
ORD000380,ITEM00480,2,238,476
ORD000381,ITEM00802,2,201,402
ORD000382,ITEM00289,2,122,244
ORD000383,ITEM01187,3,266,798
ORD000383,ITEM01183,3,309,927
ORD000383,ITEM01186,2,92,184
ORD000383,ITEM01188,2,70,140
ORD000384,ITEM00644,1,241,241
ORD000384,ITEM00643,2,297,594
ORD000385,ITEM00159,2,136,272
ORD000385,ITEM00160,2,130,260
ORD000385,ITEM00162,3,156,468
ORD000385,ITEM00161,2,73,146
ORD000386,ITEM01097,3,241,723
ORD000386,ITEM01094,3,362,1086
ORD000386,ITEM01093,1,285,285
ORD000386,ITEM01098,1,296,296
ORD000387,ITEM00715,2,77,154
ORD000387,ITEM00716,1,168,168
ORD000388,ITEM00314,1,68,68
ORD000388,ITEM00315,2,123,246
ORD000389,ITEM01049,1,221,221
ORD000390,ITEM00704,1,309,309
ORD000390,ITEM00707,1,236,236
ORD000390,ITEM00703,2,263,526
ORD000390,ITEM00706,1,331,331
ORD000391,ITEM00750,3,183,549
ORD000391,ITEM00748,3,182,546
ORD000392,ITEM00375,3,66,198
ORD000392,ITEM00377,1,41,41
ORD000392,ITEM00378,3,304,912
ORD000392,ITEM00374,2,103,206
ORD000393,ITEM00775,2,100,200
ORD000393,ITEM00776,2,136,272
ORD000394,ITEM00760,3,327,981
ORD000395,ITEM01133,1,71,71
ORD000395,ITEM01131,1,247,247
ORD000395,ITEM01132,2,106,212
ORD000395,ITEM01134,1,322,322
ORD000396,ITEM00602,2,173,346
ORD000396,ITEM00603,3,243,729
ORD000396,ITEM00601,2,209,418
ORD000397,ITEM00669,1,149,149
ORD000397,ITEM00667,1,72,72
ORD000398,ITEM00858,2,235,470
ORD000399,ITEM00072,2,139,278
ORD000400,ITEM01061,2,80,160
ORD000400,ITEM01060,2,77,154
ORD000400,ITEM01057,2,152,304
ORD000401,ITEM00724,2,198,396
ORD000401,ITEM00725,2,216,432
ORD000401,ITEM00726,2,239,478
ORD000401,ITEM00722,2,253,506
ORD000402,ITEM00339,1,184,184
ORD000402,ITEM00342,1,154,154
ORD000403,ITEM00813,2,88,176
ORD000404,ITEM01159,1,161,161
ORD000404,ITEM01162,1,47,47
ORD000404,ITEM01160,2,173,346
ORD000404,ITEM01164,3,99,297
ORD000405,ITEM00133,2,318,636
ORD000405,ITEM00136,1,215,215
ORD000405,ITEM00137,3,293,879
ORD000405,ITEM00138,3,370,1110
ORD000406,ITEM01109,3,78,234
ORD000406,ITEM01108,1,133,133
ORD000406,ITEM01110,2,153,306
ORD000407,ITEM00334,2,334,668
ORD000407,ITEM00335,3,83,249
ORD000407,ITEM00336,2,46,92
ORD000408,ITEM00431,1,42,42
ORD000409,ITEM00813,3,88,264
ORD000409,ITEM00815,3,107,321
ORD000410,ITEM00018,2,132,264
ORD000410,ITEM00017,1,73,73
ORD000410,ITEM00013,3,93,279
ORD000411,ITEM01181,1,153,153
ORD000412,ITEM00405,1,97,97
ORD000412,ITEM00408,1,147,147
ORD000412,ITEM00407,3,179,537
ORD000413,ITEM00840,2,187,374
ORD000413,ITEM00837,2,154,308
ORD000414,ITEM01063,1,239,239
ORD000414,ITEM01068,1,195,195
ORD000415,ITEM00462,3,133,399
ORD000415,ITEM00460,2,149,298
ORD000415,ITEM00458,1,206,206
ORD000416,ITEM00102,2,271,542
ORD000417,ITEM00527,3,339,1017
ORD000418,ITEM00546,3,61,183
ORD000419,ITEM00245,2,194,388
ORD000420,ITEM00792,3,287,861
ORD000421,ITEM00716,2,168,336
ORD000421,ITEM00717,3,86,258
ORD000421,ITEM00720,2,229,458
ORD000422,ITEM00491,2,60,120
ORD000423,ITEM00037,1,158,158
ORD000423,ITEM00040,2,146,292
ORD000424,ITEM00345,1,366,366
ORD000424,ITEM00343,2,224,448
ORD000424,ITEM00344,2,53,106
ORD000425,ITEM00679,2,176,352
ORD000425,ITEM00681,3,229,687
ORD000425,ITEM00684,1,264,264
ORD000425,ITEM00682,3,344,1032
ORD000426,ITEM00140,2,150,300
ORD000427,ITEM00397,3,328,984
ORD000427,ITEM00399,3,98,294
ORD000427,ITEM00401,1,282,282
ORD000428,ITEM01001,3,157,471
ORD000429,ITEM00038,2,189,378
ORD000429,ITEM00040,1,146,146
ORD000429,ITEM00039,3,158,474
ORD000429,ITEM00041,2,200,400
ORD000430,ITEM00491,1,60,60
ORD000431,ITEM00068,1,168,168
ORD000431,ITEM00069,1,72,72
ORD000431,ITEM00070,1,153,153
ORD000431,ITEM00071,3,48,144
ORD000432,ITEM00122,3,53,159
ORD000432,ITEM00121,1,60,60
ORD000433,ITEM00914,3,176,528
ORD000433,ITEM00913,2,128,256
ORD000434,ITEM00381,3,258,774
ORD000434,ITEM00384,3,180,540
ORD000434,ITEM00380,2,354,708
ORD000434,ITEM00382,1,94,94
ORD000435,ITEM01164,2,99,198
ORD000435,ITEM01161,2,150,300
ORD000435,ITEM01163,1,177,177
ORD000435,ITEM01159,2,161,322
ORD000436,ITEM00591,1,185,185
ORD000436,ITEM00593,3,44,132
ORD000437,ITEM00401,2,282,564
ORD000437,ITEM00399,2,98,196
ORD000437,ITEM00402,3,57,171
ORD000437,ITEM00397,2,328,656
ORD000438,ITEM00532,3,68,204
ORD000438,ITEM00529,2,155,310
ORD000439,ITEM00209,3,173,519
ORD000440,ITEM00672,1,178,178
ORD000440,ITEM00670,3,133,399
ORD000440,ITEM00667,1,72,72
ORD000441,ITEM00947,2,155,310
ORD000441,ITEM00945,2,155,310
ORD000441,ITEM00946,2,129,258
ORD000441,ITEM00943,3,124,372
ORD000442,ITEM00907,1,85,85
ORD000442,ITEM00908,3,93,279
ORD000442,ITEM00909,2,134,268
ORD000443,ITEM00507,1,201,201
ORD000443,ITEM00508,3,78,234
ORD000443,ITEM00510,2,193,386
ORD000444,ITEM01162,3,47,141
ORD000445,ITEM00188,3,348,1044
ORD000445,ITEM00192,2,89,178
ORD000446,ITEM00092,2,189,378
ORD000447,ITEM01117,1,229,229
ORD000448,ITEM00787,1,68,68
ORD000448,ITEM00792,2,287,574
ORD000448,ITEM00791,3,362,1086
ORD000448,ITEM00790,3,278,834
ORD000449,ITEM00225,3,250,750
ORD000449,ITEM00228,3,376,1128
ORD000449,ITEM00226,1,76,76
ORD000449,ITEM00223,3,184,552
ORD000450,ITEM00445,3,77,231
ORD000450,ITEM00450,3,294,882
ORD000450,ITEM00447,2,240,480
ORD000450,ITEM00449,2,145,290
ORD000451,ITEM00429,3,74,222
ORD000452,ITEM00885,1,273,273
ORD000453,ITEM00840,1,187,187
ORD000453,ITEM00838,1,54,54
ORD000453,ITEM00836,1,240,240
ORD000453,ITEM00835,1,279,279
ORD000454,ITEM01068,1,195,195
ORD000454,ITEM01064,1,43,43
ORD000454,ITEM01065,1,164,164
ORD000455,ITEM00569,1,150,150
ORD000456,ITEM00555,3,137,411
ORD000456,ITEM00557,3,163,489
ORD000456,ITEM00556,3,86,258
ORD000457,ITEM00639,3,105,315
ORD000457,ITEM00640,2,304,608
ORD000457,ITEM00642,2,341,682
ORD000458,ITEM00030,3,210,630
ORD000459,ITEM00278,2,47,94
ORD000460,ITEM00880,1,44,44
ORD000460,ITEM00878,3,47,141
ORD000460,ITEM00879,3,97,291
ORD000460,ITEM00881,2,100,200
ORD000461,ITEM00694,1,277,277
ORD000461,ITEM00693,2,294,588
ORD000461,ITEM00691,3,177,531
ORD000462,ITEM00372,3,55,165
ORD000462,ITEM00367,1,232,232
ORD000462,ITEM00368,3,269,807
ORD000462,ITEM00371,2,312,624
ORD000463,ITEM00011,2,333,666
ORD000463,ITEM00010,3,257,771
ORD000464,ITEM00710,1,73,73
ORD000464,ITEM00709,1,46,46
ORD000464,ITEM00711,3,280,840
ORD000465,ITEM00144,2,192,384
ORD000465,ITEM00142,1,104,104
ORD000465,ITEM00139,1,45,45
ORD000466,ITEM00501,1,154,154
ORD000466,ITEM00504,2,322,644
ORD000467,ITEM01121,3,291,873
ORD000467,ITEM01119,3,305,915
ORD000467,ITEM01120,3,315,945
ORD000468,ITEM00364,2,345,690
ORD000468,ITEM00363,3,59,177
ORD000468,ITEM00361,3,179,537
ORD000468,ITEM00366,3,135,405
ORD000469,ITEM00490,1,67,67
ORD000469,ITEM00491,3,60,180
ORD000470,ITEM00730,2,189,378
ORD000471,ITEM01095,1,168,168
ORD000471,ITEM01096,1,316,316
ORD000471,ITEM01097,1,241,241
ORD000471,ITEM01098,1,296,296
ORD000472,ITEM00069,1,72,72
ORD000472,ITEM00071,2,48,96
ORD000472,ITEM00067,3,175,525
ORD000473,ITEM00556,1,86,86
ORD000473,ITEM00554,3,82,246
ORD000473,ITEM00557,1,163,163
ORD000474,ITEM00280,2,224,448
ORD000474,ITEM00281,2,316,632
ORD000474,ITEM00282,1,102,102
ORD000474,ITEM00278,2,47,94
ORD000475,ITEM00623,2,237,474
ORD000475,ITEM00622,2,294,588
ORD000475,ITEM00624,1,80,80
ORD000476,ITEM00810,2,142,284
ORD000476,ITEM00809,1,159,159
ORD000477,ITEM01159,2,161,322
ORD000477,ITEM01161,2,150,300
ORD000478,ITEM00829,1,37,37
ORD000478,ITEM00830,1,162,162
ORD000479,ITEM00765,2,195,390
ORD000479,ITEM00763,2,230,460
ORD000479,ITEM00767,2,229,458
ORD000480,ITEM01086,1,55,55
ORD000480,ITEM01084,1,310,310
ORD000480,ITEM01081,2,232,464
ORD000480,ITEM01083,3,82,246
ORD000481,ITEM00273,2,170,340
ORD000482,ITEM00496,1,321,321
ORD000482,ITEM00493,3,278,834
ORD000483,ITEM00415,2,178,356
ORD000484,ITEM00320,3,185,555
ORD000484,ITEM00323,1,161,161
ORD000484,ITEM00319,1,212,212
ORD000485,ITEM00475,2,233,466
ORD000486,ITEM01151,2,84,168
ORD000486,ITEM01152,1,79,79
ORD000486,ITEM01148,1,145,145
ORD000486,ITEM01150,2,94,188
ORD000487,ITEM00118,2,234,468
ORD000487,ITEM00115,3,256,768
ORD000488,ITEM00836,1,240,240
ORD000489,ITEM00339,2,184,368
ORD000490,ITEM00263,3,208,624
ORD000490,ITEM00260,3,196,588
ORD000490,ITEM00259,1,279,279
ORD000491,ITEM00881,2,100,200
ORD000491,ITEM00882,1,346,346
ORD000491,ITEM00880,2,44,88
ORD000491,ITEM00877,1,330,330
ORD000492,ITEM00144,1,192,192
ORD000493,ITEM00560,3,184,552
ORD000493,ITEM00562,1,184,184
ORD000494,ITEM00466,3,156,468
ORD000495,ITEM00706,2,331,662
ORD000495,ITEM00703,3,263,789
ORD000495,ITEM00708,3,233,699
ORD000495,ITEM00704,1,309,309
ORD000496,ITEM00674,1,67,67
ORD000497,ITEM00347,3,198,594
ORD000498,ITEM00954,1,108,108
ORD000499,ITEM00925,3,304,912
ORD000499,ITEM00926,3,60,180
ORD000500,ITEM00478,2,206,412
ORD000500,ITEM00480,2,238,476
ORD000500,ITEM00476,1,261,261
ORD000500,ITEM00475,1,233,233
ORD000501,ITEM00456,1,284,284
ORD000501,ITEM00455,2,262,524
ORD000501,ITEM00454,2,229,458
ORD000502,ITEM00084,1,312,312
ORD000503,ITEM00396,2,170,340
ORD000503,ITEM00394,1,299,299
ORD000504,ITEM00806,3,46,138
ORD000504,ITEM00809,2,159,318
ORD000505,ITEM00854,1,269,269
ORD000506,ITEM00766,3,243,729
ORD000506,ITEM00768,1,232,232
ORD000506,ITEM00763,2,230,460
ORD000506,ITEM00765,2,195,390
ORD000507,ITEM00393,1,247,247
ORD000507,ITEM00391,3,372,1116
ORD000507,ITEM00396,2,170,340
ORD000508,ITEM00683,3,283,849
ORD000508,ITEM00682,1,344,344
ORD000508,ITEM00681,1,229,229
ORD000509,ITEM00589,1,190,190
ORD000509,ITEM00594,1,133,133
ORD000510,ITEM01015,1,227,227
ORD000511,ITEM01061,1,80,80
ORD000511,ITEM01060,2,77,154
ORD000511,ITEM01059,3,74,222
ORD000512,ITEM00006,2,162,324
ORD000512,ITEM00001,1,136,136
ORD000512,ITEM00004,1,233,233
ORD000512,ITEM00003,1,54,54
ORD000513,ITEM00515,3,310,930
ORD000513,ITEM00516,2,110,220
ORD000513,ITEM00514,2,352,704
ORD000514,ITEM00095,2,174,348
ORD000515,ITEM01130,2,78,156
ORD000515,ITEM01131,1,247,247
ORD000515,ITEM01132,3,106,318
ORD000515,ITEM01133,1,71,71
ORD000516,ITEM00599,3,169,507
ORD000517,ITEM00808,1,168,168
ORD000517,ITEM00806,2,46,92
ORD000518,ITEM00816,3,100,300
ORD000518,ITEM00812,3,147,441
ORD000518,ITEM00813,3,88,264
ORD000518,ITEM00811,1,151,151
ORD000519,ITEM00598,3,203,609
ORD000519,ITEM00600,2,189,378
ORD000519,ITEM00599,2,169,338
ORD000519,ITEM00596,1,140,140
ORD000520,ITEM00865,2,77,154
ORD000520,ITEM00870,1,244,244
ORD000520,ITEM00869,3,246,738
ORD000520,ITEM00868,1,318,318
ORD000521,ITEM00839,1,291,291
ORD000522,ITEM00983,3,61,183
ORD000522,ITEM00982,1,299,299
ORD000522,ITEM00979,1,238,238
ORD000523,ITEM01064,1,43,43
ORD000523,ITEM01065,3,164,492
ORD000523,ITEM01066,1,125,125
ORD000524,ITEM00986,2,363,726
ORD000524,ITEM00985,3,147,441
ORD000525,ITEM00560,2,184,368
ORD000525,ITEM00559,3,197,591
ORD000525,ITEM00562,3,184,552
ORD000525,ITEM00563,2,147,294
ORD000526,ITEM00144,1,192,192
ORD000526,ITEM00142,2,104,208
ORD000527,ITEM01039,1,253,253
ORD000528,ITEM00708,1,233,233
ORD000528,ITEM00704,3,309,927
ORD000528,ITEM00707,1,236,236
ORD000529,ITEM00328,2,286,572
ORD000529,ITEM00326,1,170,170
ORD000530,ITEM01059,1,74,74
ORD000530,ITEM01058,1,99,99
ORD000530,ITEM01062,1,157,157
ORD000530,ITEM01061,3,80,240
ORD000531,ITEM00705,1,177,177
ORD000531,ITEM00707,3,236,708
ORD000531,ITEM00706,1,331,331
ORD000531,ITEM00703,1,263,263
ORD000532,ITEM01066,3,125,375
ORD000532,ITEM01064,2,43,86
ORD000533,ITEM00719,1,342,342
ORD000533,ITEM00718,2,270,540
ORD000534,ITEM00095,3,174,522
ORD000534,ITEM00091,1,126,126
ORD000534,ITEM00096,1,130,130
ORD000535,ITEM00956,3,140,420
ORD000536,ITEM00050,3,185,555
ORD000537,ITEM01194,1,142,142
ORD000537,ITEM01189,3,76,228
ORD000537,ITEM01190,3,184,552
ORD000537,ITEM01191,2,150,300
ORD000538,ITEM01035,2,243,486
ORD000539,ITEM00693,2,294,588
ORD000540,ITEM00554,3,82,246
ORD000540,ITEM00553,3,137,411
ORD000540,ITEM00555,2,137,274
ORD000540,ITEM00557,3,163,489
ORD000541,ITEM00681,1,229,229
ORD000541,ITEM00684,3,264,792
ORD000541,ITEM00680,2,67,134
ORD000541,ITEM00682,2,344,688
ORD000542,ITEM00401,1,282,282
ORD000543,ITEM00738,1,45,45
ORD000543,ITEM00734,1,245,245
ORD000544,ITEM00267,3,185,555
ORD000544,ITEM00270,3,187,561
ORD000544,ITEM00266,1,216,216
ORD000545,ITEM00006,2,162,324
ORD000545,ITEM00005,3,137,411
ORD000545,ITEM00002,2,196,392
ORD000546,ITEM00961,2,239,478
ORD000546,ITEM00963,3,190,570
ORD000547,ITEM00975,2,172,344
ORD000547,ITEM00974,3,49,147
ORD000548,ITEM00502,3,239,717
ORD000548,ITEM00499,3,253,759
ORD000549,ITEM00845,2,162,324
ORD000549,ITEM00842,1,147,147
ORD000550,ITEM00648,1,175,175
ORD000550,ITEM00645,1,268,268
ORD000550,ITEM00647,2,300,600
ORD000550,ITEM00643,2,297,594
ORD000551,ITEM00405,1,97,97
ORD000552,ITEM00223,2,184,368
ORD000552,ITEM00228,2,376,752
ORD000552,ITEM00227,1,281,281
ORD000552,ITEM00225,2,250,500
ORD000553,ITEM00235,1,354,354
ORD000553,ITEM00236,2,238,476
ORD000553,ITEM00239,3,99,297
ORD000554,ITEM00535,2,87,174
ORD000554,ITEM00538,3,70,210
ORD000554,ITEM00536,1,101,101
ORD000555,ITEM01042,2,205,410
ORD000555,ITEM01044,2,170,340
ORD000555,ITEM01040,2,259,518
ORD000556,ITEM00851,1,90,90
ORD000557,ITEM00534,2,180,360
ORD000558,ITEM00566,3,60,180
ORD000558,ITEM00567,3,44,132
ORD000558,ITEM00565,1,85,85
ORD000559,ITEM01085,1,162,162
ORD000559,ITEM01083,2,82,164
ORD000559,ITEM01086,2,55,110
ORD000559,ITEM01082,2,295,590
ORD000560,ITEM00406,2,92,184
ORD000560,ITEM00405,2,97,194
ORD000561,ITEM01191,1,150,150
ORD000562,ITEM00629,3,291,873
ORD000563,ITEM00529,1,155,155
ORD000564,ITEM00651,1,170,170
ORD000564,ITEM00653,1,305,305
ORD000564,ITEM00649,3,76,228
ORD000565,ITEM00436,1,240,240
ORD000565,ITEM00433,3,192,576
ORD000565,ITEM00435,2,261,522
ORD000565,ITEM00437,3,273,819
ORD000566,ITEM00490,1,67,67
ORD000566,ITEM00488,1,130,130
ORD000567,ITEM00412,2,194,388
ORD000568,ITEM00659,2,355,710
ORD000568,ITEM00660,1,239,239
ORD000568,ITEM00658,3,270,810
ORD000568,ITEM00657,2,187,374
ORD000569,ITEM00991,3,30,90
ORD000569,ITEM00995,3,146,438
ORD000569,ITEM00996,2,154,308
ORD000569,ITEM00992,1,77,77
ORD000570,ITEM00453,3,176,528
ORD000570,ITEM00455,1,262,262
ORD000570,ITEM00452,2,227,454
ORD000571,ITEM00264,1,259,259
ORD000571,ITEM00259,3,279,837
ORD000571,ITEM00263,2,208,416
ORD000572,ITEM00725,3,216,648
ORD000572,ITEM00724,2,198,396
ORD000572,ITEM00722,3,253,759
ORD000573,ITEM00538,1,70,70
ORD000573,ITEM00539,2,154,308
ORD000573,ITEM00540,1,97,97
ORD000573,ITEM00535,2,87,174
ORD000574,ITEM00052,3,199,597
ORD000574,ITEM00050,2,185,370
ORD000574,ITEM00049,3,144,432
ORD000574,ITEM00054,3,214,642
ORD000575,ITEM00625,1,77,77
ORD000575,ITEM00626,3,71,213
ORD000575,ITEM00630,2,277,554
ORD000575,ITEM00628,3,84,252
ORD000576,ITEM00639,3,105,315
ORD000576,ITEM00637,1,41,41
ORD000576,ITEM00640,2,304,608
ORD000577,ITEM00533,1,167,167
ORD000578,ITEM00721,1,240,240
ORD000578,ITEM00723,3,265,795
ORD000578,ITEM00725,2,216,432
ORD000579,ITEM00691,1,177,177
ORD000579,ITEM00696,1,66,66
ORD000579,ITEM00692,2,317,634
ORD000580,ITEM01060,2,77,154
ORD000580,ITEM01058,3,99,297
ORD000580,ITEM01061,3,80,240
ORD000580,ITEM01062,1,157,157
ORD000581,ITEM00967,1,176,176
ORD000581,ITEM00972,1,166,166
ORD000581,ITEM00970,2,336,672
ORD000582,ITEM00487,3,46,138
ORD000582,ITEM00489,3,153,459
ORD000583,ITEM00825,1,192,192
ORD000583,ITEM00826,3,79,237
ORD000583,ITEM00828,2,132,264
ORD000584,ITEM00928,3,83,249
ORD000584,ITEM00930,2,280,560
ORD000584,ITEM00925,1,304,304
ORD000585,ITEM00451,1,180,180
ORD000585,ITEM00454,3,229,687
ORD000585,ITEM00456,3,284,852
ORD000586,ITEM00895,3,289,867
ORD000586,ITEM00900,1,354,354
ORD000586,ITEM00897,2,303,606
ORD000586,ITEM00896,3,252,756
ORD000587,ITEM00298,2,150,300
ORD000587,ITEM00300,1,170,170
ORD000588,ITEM00724,2,198,396
ORD000588,ITEM00722,1,253,253
ORD000588,ITEM00725,1,216,216
ORD000588,ITEM00726,2,239,478
ORD000589,ITEM00873,2,198,396
ORD000589,ITEM00876,2,205,410
ORD000589,ITEM00872,2,202,404
ORD000589,ITEM00875,1,256,256
ORD000590,ITEM00182,2,234,468
ORD000590,ITEM00184,2,181,362
ORD000590,ITEM00181,3,42,126
ORD000591,ITEM00052,1,199,199
ORD000591,ITEM00049,3,144,432
ORD000592,ITEM00629,2,291,582
ORD000592,ITEM00626,2,71,142
ORD000592,ITEM00630,3,277,831
ORD000592,ITEM00625,1,77,77
